03.01 02:00:01 STATS: vdl.0 cache, locks:0
03.01 02:01:01 STATS: vdl.0 cache, locks:0
03.01 02:02:01 STATS: vdl.0 cache, locks:0
03.01 02:03:01 STATS: vdl.0 cache, locks:0
03.01 02:04:01 STATS: vdl.0 cache, locks:0
03.01 02:05:01 STATS: vdl.0 cache, locks:0
03.01 02:06:01 STATS: vdl.0 cache, locks:0
03.01 02:07:01 STATS: vdl.0 cache, locks:0
03.01 02:08:01 STATS: vdl.0 cache, locks:0
03.01 02:09:01 STATS: vdl.0 cache, locks:0
03.01 02:10:01 STATS: vdl.0 cache, locks:0
03.01 02:11:01 STATS: vdl.0 cache, locks:0
03.01 02:12:01 STATS: vdl.0 cache, locks:0
03.01 02:13:01 STATS: vdl.0 cache, locks:0
03.01 02:14:01 STATS: vdl.0 cache, locks:0
03.01 02:15:01 STATS: vdl.0 cache, locks:0
03.01 02:16:01 STATS: vdl.0 cache, locks:0
03.01 02:17:02 STATS: vdl.0 cache, locks:0
03.01 02:18:02 STATS: vdl.0 cache, locks:0
03.01 02:19:02 STATS: vdl.0 cache, locks:0
03.01 02:20:02 STATS: vdl.0 cache, locks:0
03.01 02:21:02 STATS: vdl.0 cache, locks:0
03.01 02:22:02 STATS: vdl.0 cache, locks:0
03.01 02:23:02 STATS: vdl.0 cache, locks:0
03.01 02:24:02 STATS: vdl.0 cache, locks:0
03.01 02:25:02 STATS: vdl.0 cache, locks:0
03.01 02:26:02 STATS: vdl.0 cache, locks:0
03.01 02:27:02 STATS: vdl.0 cache, locks:0
03.01 02:28:02 STATS: vdl.0 cache, locks:0
03.01 02:29:02 STATS: vdl.0 cache, locks:0
03.01 02:30:02 STATS: vdl.0 cache, locks:0
03.01 02:31:02 STATS: vdl.0 cache, locks:0
03.01 02:32:02 STATS: vdl.0 cache, locks:0
03.01 02:33:02 STATS: vdl.0 cache, locks:0
03.01 02:34:02 STATS: vdl.0 cache, locks:0
03.01 02:35:02 STATS: vdl.0 cache, locks:0
03.01 02:36:02 STATS: vdl.0 cache, locks:0
03.01 02:37:02 STATS: vdl.0 cache, locks:0
03.01 02:38:02 STATS: vdl.0 cache, locks:0
03.01 02:39:02 STATS: vdl.0 cache, locks:0
03.01 02:40:02 STATS: vdl.0 cache, locks:0
03.01 02:41:02 STATS: vdl.0 cache, locks:0
03.01 02:42:02 STATS: vdl.0 cache, locks:0
03.01 02:43:02 STATS: vdl.0 cache, locks:0
03.01 02:44:02 STATS: vdl.0 cache, locks:0
03.01 02:45:02 STATS: vdl.0 cache, locks:0
03.01 02:46:02 STATS: vdl.0 cache, locks:0
03.01 02:47:02 STATS: vdl.0 cache, locks:0
03.01 02:48:02 STATS: vdl.0 cache, locks:0
03.01 02:49:02 STATS: vdl.0 cache, locks:0
03.01 02:50:02 STATS: vdl.0 cache, locks:0
03.01 02:51:02 STATS: vdl.0 cache, locks:0
03.01 02:52:02 STATS: vdl.0 cache, locks:0
03.01 02:53:02 STATS: vdl.0 cache, locks:0
03.01 02:54:02 STATS: vdl.0 cache, locks:0
03.01 02:55:02 STATS: vdl.0 cache, locks:0
03.01 02:56:02 STATS: vdl.0 cache, locks:0
03.01 02:57:02 STATS: vdl.0 cache, locks:0
03.01 02:58:02 STATS: vdl.0 cache, locks:0
03.01 02:59:02 STATS: vdl.0 cache, locks:0
