10.01 06:00:46 STATS: vdl.0 cache, locks:0
10.01 06:01:46 STATS: vdl.0 cache, locks:0
10.01 06:02:46 STATS: vdl.0 cache, locks:0
10.01 06:03:46 STATS: vdl.0 cache, locks:0
10.01 06:04:46 STATS: vdl.0 cache, locks:0
10.01 06:05:46 STATS: vdl.0 cache, locks:0
10.01 06:06:46 STATS: vdl.0 cache, locks:0
10.01 06:07:46 STATS: vdl.0 cache, locks:0
10.01 06:08:46 STATS: vdl.0 cache, locks:0
10.01 06:09:46 STATS: vdl.0 cache, locks:0
10.01 06:10:46 STATS: vdl.0 cache, locks:0
10.01 06:11:46 STATS: vdl.0 cache, locks:0
10.01 06:12:46 STATS: vdl.0 cache, locks:0
10.01 06:13:46 STATS: vdl.0 cache, locks:0
10.01 06:14:46 STATS: vdl.0 cache, locks:0
10.01 06:15:46 STATS: vdl.0 cache, locks:0
10.01 06:16:46 STATS: vdl.0 cache, locks:0
10.01 06:17:46 STATS: vdl.0 cache, locks:0
10.01 06:18:46 STATS: vdl.0 cache, locks:0
10.01 06:19:46 STATS: vdl.0 cache, locks:0
10.01 06:20:46 STATS: vdl.0 cache, locks:0
10.01 06:21:46 STATS: vdl.0 cache, locks:0
10.01 06:22:46 STATS: vdl.0 cache, locks:0
10.01 06:23:46 STATS: vdl.0 cache, locks:0
10.01 06:24:46 STATS: vdl.0 cache, locks:0
10.01 06:25:46 STATS: vdl.0 cache, locks:0
10.01 06:26:46 STATS: vdl.0 cache, locks:0
10.01 06:27:46 STATS: vdl.0 cache, locks:0
10.01 06:28:47 STATS: vdl.0 cache, locks:0
10.01 06:29:47 STATS: vdl.0 cache, locks:0
10.01 06:30:47 STATS: vdl.0 cache, locks:0
10.01 06:31:47 STATS: vdl.0 cache, locks:0
10.01 06:32:47 STATS: vdl.0 cache, locks:0
10.01 06:33:47 STATS: vdl.0 cache, locks:0
10.01 06:34:47 STATS: vdl.0 cache, locks:0
10.01 06:35:47 STATS: vdl.0 cache, locks:0
10.01 06:36:47 STATS: vdl.0 cache, locks:0
10.01 06:37:47 STATS: vdl.0 cache, locks:0
10.01 06:38:47 STATS: vdl.0 cache, locks:0
10.01 06:39:47 STATS: vdl.0 cache, locks:0
10.01 06:40:47 STATS: vdl.0 cache, locks:0
10.01 06:41:47 STATS: vdl.0 cache, locks:0
10.01 06:42:47 STATS: vdl.0 cache, locks:0
10.01 06:43:47 STATS: vdl.0 cache, locks:0
10.01 06:44:47 STATS: vdl.0 cache, locks:0
10.01 06:45:47 STATS: vdl.0 cache, locks:0
10.01 06:46:47 STATS: vdl.0 cache, locks:0
10.01 06:47:47 STATS: vdl.0 cache, locks:0
10.01 06:48:47 STATS: vdl.0 cache, locks:0
10.01 06:49:47 STATS: vdl.0 cache, locks:0
10.01 06:50:47 STATS: vdl.0 cache, locks:0
10.01 06:51:47 STATS: vdl.0 cache, locks:0
10.01 06:52:47 STATS: vdl.0 cache, locks:0
10.01 06:53:47 STATS: vdl.0 cache, locks:0
10.01 06:54:47 STATS: vdl.0 cache, locks:0
10.01 06:55:47 STATS: vdl.0 cache, locks:0
10.01 06:56:47 STATS: vdl.0 cache, locks:0
10.01 06:57:47 STATS: vdl.0 cache, locks:0
10.01 06:58:47 STATS: vdl.0 cache, locks:0
10.01 06:59:47 STATS: vdl.0 cache, locks:0
