08.01 00:00:13 STATS: vdl.0 cache, locks:0
08.01 00:01:13 STATS: vdl.0 cache, locks:0
08.01 00:02:13 STATS: vdl.0 cache, locks:0
08.01 00:03:13 STATS: vdl.0 cache, locks:0
08.01 00:04:13 STATS: vdl.0 cache, locks:0
08.01 00:05:13 STATS: vdl.0 cache, locks:0
08.01 00:06:13 STATS: vdl.0 cache, locks:0
08.01 00:07:13 STATS: vdl.0 cache, locks:0
08.01 00:08:13 STATS: vdl.0 cache, locks:0
08.01 00:09:13 STATS: vdl.0 cache, locks:0
08.01 00:10:13 STATS: vdl.0 cache, locks:0
08.01 00:11:13 STATS: vdl.0 cache, locks:0
08.01 00:12:13 STATS: vdl.0 cache, locks:0
08.01 00:13:13 STATS: vdl.0 cache, locks:0
08.01 00:14:14 STATS: vdl.0 cache, locks:0
08.01 00:15:14 STATS: vdl.0 cache, locks:0
08.01 00:16:14 STATS: vdl.0 cache, locks:0
08.01 00:17:14 STATS: vdl.0 cache, locks:0
08.01 00:18:14 STATS: vdl.0 cache, locks:0
08.01 00:19:14 STATS: vdl.0 cache, locks:0
08.01 00:20:14 STATS: vdl.0 cache, locks:0
08.01 00:21:14 STATS: vdl.0 cache, locks:0
08.01 00:22:14 STATS: vdl.0 cache, locks:0
08.01 00:23:14 STATS: vdl.0 cache, locks:0
08.01 00:24:14 STATS: vdl.0 cache, locks:0
08.01 00:25:14 STATS: vdl.0 cache, locks:0
08.01 00:26:14 STATS: vdl.0 cache, locks:0
08.01 00:27:14 STATS: vdl.0 cache, locks:0
08.01 00:28:14 STATS: vdl.0 cache, locks:0
08.01 00:29:14 STATS: vdl.0 cache, locks:0
08.01 00:30:14 STATS: vdl.0 cache, locks:0
08.01 00:31:14 STATS: vdl.0 cache, locks:0
08.01 00:32:14 STATS: vdl.0 cache, locks:0
08.01 00:33:14 STATS: vdl.0 cache, locks:0
08.01 00:34:14 STATS: vdl.0 cache, locks:0
08.01 00:35:14 STATS: vdl.0 cache, locks:0
08.01 00:36:14 STATS: vdl.0 cache, locks:0
08.01 00:37:14 STATS: vdl.0 cache, locks:0
08.01 00:38:14 STATS: vdl.0 cache, locks:0
08.01 00:39:14 STATS: vdl.0 cache, locks:0
08.01 00:40:14 STATS: vdl.0 cache, locks:0
08.01 00:41:14 STATS: vdl.0 cache, locks:0
08.01 00:42:14 STATS: vdl.0 cache, locks:0
08.01 00:43:14 STATS: vdl.0 cache, locks:0
08.01 00:44:14 STATS: vdl.0 cache, locks:0
08.01 00:45:14 STATS: vdl.0 cache, locks:0
08.01 00:46:14 STATS: vdl.0 cache, locks:0
08.01 00:47:14 STATS: vdl.0 cache, locks:0
08.01 00:48:14 STATS: vdl.0 cache, locks:0
08.01 00:49:14 STATS: vdl.0 cache, locks:0
08.01 00:50:14 STATS: vdl.0 cache, locks:0
08.01 00:51:14 STATS: vdl.0 cache, locks:0
08.01 00:52:14 STATS: vdl.0 cache, locks:0
08.01 00:53:14 STATS: vdl.0 cache, locks:0
08.01 00:54:14 STATS: vdl.0 cache, locks:0
08.01 00:55:14 STATS: vdl.0 cache, locks:0
08.01 00:56:14 STATS: vdl.0 cache, locks:0
08.01 00:57:14 STATS: vdl.0 cache, locks:0
08.01 00:58:14 STATS: vdl.0 cache, locks:0
08.01 00:59:14 STATS: vdl.0 cache, locks:0
