16.01 20:00:22 STATS: vdl.0 cache, locks:0
16.01 20:01:22 STATS: vdl.0 cache, locks:0
16.01 20:02:22 STATS: vdl.0 cache, locks:0
16.01 20:03:22 STATS: vdl.0 cache, locks:0
16.01 20:04:22 STATS: vdl.0 cache, locks:0
16.01 20:05:22 STATS: vdl.0 cache, locks:0
16.01 20:06:22 STATS: vdl.0 cache, locks:0
16.01 20:07:22 STATS: vdl.0 cache, locks:0
16.01 20:08:22 STATS: vdl.0 cache, locks:0
16.01 20:09:22 STATS: vdl.0 cache, locks:0
16.01 20:10:22 STATS: vdl.0 cache, locks:0
16.01 20:11:22 STATS: vdl.0 cache, locks:0
16.01 20:12:22 STATS: vdl.0 cache, locks:0
16.01 20:13:22 STATS: vdl.0 cache, locks:0
16.01 20:14:22 STATS: vdl.0 cache, locks:0
16.01 20:15:22 STATS: vdl.0 cache, locks:0
16.01 20:16:22 STATS: vdl.0 cache, locks:0
16.01 20:17:22 STATS: vdl.0 cache, locks:0
16.01 20:18:22 STATS: vdl.0 cache, locks:0
16.01 20:19:22 STATS: vdl.0 cache, locks:0
16.01 20:20:22 STATS: vdl.0 cache, locks:0
16.01 20:21:23 STATS: vdl.0 cache, locks:0
16.01 20:22:23 STATS: vdl.0 cache, locks:0
16.01 20:23:23 STATS: vdl.0 cache, locks:0
16.01 20:24:23 STATS: vdl.0 cache, locks:0
16.01 20:25:23 STATS: vdl.0 cache, locks:0
16.01 20:26:23 STATS: vdl.0 cache, locks:0
16.01 20:27:23 STATS: vdl.0 cache, locks:0
16.01 20:28:23 STATS: vdl.0 cache, locks:0
16.01 20:29:23 STATS: vdl.0 cache, locks:0
16.01 20:30:23 STATS: vdl.0 cache, locks:0
16.01 20:31:23 STATS: vdl.0 cache, locks:0
16.01 20:32:23 STATS: vdl.0 cache, locks:0
16.01 20:33:23 STATS: vdl.0 cache, locks:0
16.01 20:34:23 STATS: vdl.0 cache, locks:0
16.01 20:35:23 STATS: vdl.0 cache, locks:0
16.01 20:36:23 STATS: vdl.0 cache, locks:0
16.01 20:37:23 STATS: vdl.0 cache, locks:0
16.01 20:38:23 STATS: vdl.0 cache, locks:0
16.01 20:39:23 STATS: vdl.0 cache, locks:0
16.01 20:40:23 STATS: vdl.0 cache, locks:0
16.01 20:41:23 STATS: vdl.0 cache, locks:0
16.01 20:42:23 STATS: vdl.0 cache, locks:0
16.01 20:43:23 STATS: vdl.0 cache, locks:0
16.01 20:44:23 STATS: vdl.0 cache, locks:0
16.01 20:45:23 STATS: vdl.0 cache, locks:0
16.01 20:46:23 STATS: vdl.0 cache, locks:0
16.01 20:47:23 STATS: vdl.0 cache, locks:0
16.01 20:48:23 STATS: vdl.0 cache, locks:0
16.01 20:49:23 STATS: vdl.0 cache, locks:0
16.01 20:50:23 STATS: vdl.0 cache, locks:0
16.01 20:51:23 STATS: vdl.0 cache, locks:0
16.01 20:52:23 STATS: vdl.0 cache, locks:0
16.01 20:53:23 STATS: vdl.0 cache, locks:0
16.01 20:54:23 STATS: vdl.0 cache, locks:0
16.01 20:55:23 STATS: vdl.0 cache, locks:0
16.01 20:56:23 STATS: vdl.0 cache, locks:0
16.01 20:57:23 STATS: vdl.0 cache, locks:0
16.01 20:58:23 STATS: vdl.0 cache, locks:0
16.01 20:59:23 STATS: vdl.0 cache, locks:0
