11.01 05:00:00 STATS: vdl.0 cache, locks:0
11.01 05:01:00 STATS: vdl.0 cache, locks:0
11.01 05:02:00 STATS: vdl.0 cache, locks:0
11.01 05:03:00 STATS: vdl.0 cache, locks:0
11.01 05:04:00 STATS: vdl.0 cache, locks:0
11.01 05:05:00 STATS: vdl.0 cache, locks:0
11.01 05:06:00 STATS: vdl.0 cache, locks:0
11.01 05:07:00 STATS: vdl.0 cache, locks:0
11.01 05:08:00 STATS: vdl.0 cache, locks:0
11.01 05:09:00 STATS: vdl.0 cache, locks:0
11.01 05:10:00 STATS: vdl.0 cache, locks:0
11.01 05:11:00 STATS: vdl.0 cache, locks:0
11.01 05:12:00 STATS: vdl.0 cache, locks:0
11.01 05:13:00 STATS: vdl.0 cache, locks:0
11.01 05:14:00 STATS: vdl.0 cache, locks:0
11.01 05:15:00 STATS: vdl.0 cache, locks:0
11.01 05:16:00 STATS: vdl.0 cache, locks:0
11.01 05:17:00 STATS: vdl.0 cache, locks:0
11.01 05:18:00 STATS: vdl.0 cache, locks:0
11.01 05:19:00 STATS: vdl.0 cache, locks:0
11.01 05:20:00 STATS: vdl.0 cache, locks:0
11.01 05:21:00 STATS: vdl.0 cache, locks:0
11.01 05:22:00 STATS: vdl.0 cache, locks:0
11.01 05:23:00 STATS: vdl.0 cache, locks:0
11.01 05:24:00 STATS: vdl.0 cache, locks:0
11.01 05:25:00 STATS: vdl.0 cache, locks:0
11.01 05:26:00 STATS: vdl.0 cache, locks:0
11.01 05:27:00 STATS: vdl.0 cache, locks:0
11.01 05:28:00 STATS: vdl.0 cache, locks:0
11.01 05:29:00 STATS: vdl.0 cache, locks:0
11.01 05:30:00 STATS: vdl.0 cache, locks:0
11.01 05:31:01 STATS: vdl.0 cache, locks:0
11.01 05:32:01 STATS: vdl.0 cache, locks:0
11.01 05:33:01 STATS: vdl.0 cache, locks:0
11.01 05:34:01 STATS: vdl.0 cache, locks:0
11.01 05:35:01 STATS: vdl.0 cache, locks:0
11.01 05:36:01 STATS: vdl.0 cache, locks:0
11.01 05:37:01 STATS: vdl.0 cache, locks:0
11.01 05:38:01 STATS: vdl.0 cache, locks:0
11.01 05:39:01 STATS: vdl.0 cache, locks:0
11.01 05:40:01 STATS: vdl.0 cache, locks:0
11.01 05:41:01 STATS: vdl.0 cache, locks:0
11.01 05:42:01 STATS: vdl.0 cache, locks:0
11.01 05:43:01 STATS: vdl.0 cache, locks:0
11.01 05:44:01 STATS: vdl.0 cache, locks:0
11.01 05:45:01 STATS: vdl.0 cache, locks:0
11.01 05:46:01 STATS: vdl.0 cache, locks:0
11.01 05:47:01 STATS: vdl.0 cache, locks:0
11.01 05:48:01 STATS: vdl.0 cache, locks:0
11.01 05:49:01 STATS: vdl.0 cache, locks:0
11.01 05:50:01 STATS: vdl.0 cache, locks:0
11.01 05:51:01 STATS: vdl.0 cache, locks:0
11.01 05:52:01 STATS: vdl.0 cache, locks:0
11.01 05:53:01 STATS: vdl.0 cache, locks:0
11.01 05:54:01 STATS: vdl.0 cache, locks:0
11.01 05:55:01 STATS: vdl.0 cache, locks:0
11.01 05:56:01 STATS: vdl.0 cache, locks:0
11.01 05:57:01 STATS: vdl.0 cache, locks:0
11.01 05:58:01 STATS: vdl.0 cache, locks:0
11.01 05:59:01 STATS: vdl.0 cache, locks:0
