30.12 17:00:12 STATS: vdl.0 cache, locks:0
30.12 17:01:12 STATS: vdl.0 cache, locks:0
30.12 17:02:12 STATS: vdl.0 cache, locks:0
30.12 17:03:12 STATS: vdl.0 cache, locks:0
30.12 17:04:12 STATS: vdl.0 cache, locks:0
30.12 17:05:12 STATS: vdl.0 cache, locks:0
30.12 17:06:12 STATS: vdl.0 cache, locks:0
30.12 17:07:12 STATS: vdl.0 cache, locks:0
30.12 17:08:12 STATS: vdl.0 cache, locks:0
30.12 17:09:12 STATS: vdl.0 cache, locks:0
30.12 17:10:12 STATS: vdl.0 cache, locks:0
30.12 17:11:12 STATS: vdl.0 cache, locks:0
30.12 17:12:12 STATS: vdl.0 cache, locks:0
30.12 17:13:12 STATS: vdl.0 cache, locks:0
30.12 17:14:12 STATS: vdl.0 cache, locks:0
30.12 17:15:12 STATS: vdl.0 cache, locks:0
30.12 17:16:12 STATS: vdl.0 cache, locks:0
30.12 17:17:12 STATS: vdl.0 cache, locks:0
30.12 17:18:12 STATS: vdl.0 cache, locks:0
30.12 17:19:12 STATS: vdl.0 cache, locks:0
30.12 17:20:12 STATS: vdl.0 cache, locks:0
30.12 17:21:12 STATS: vdl.0 cache, locks:0
30.12 17:22:12 STATS: vdl.0 cache, locks:0
30.12 17:23:12 STATS: vdl.0 cache, locks:0
30.12 17:24:12 STATS: vdl.0 cache, locks:0
30.12 17:25:12 STATS: vdl.0 cache, locks:0
30.12 17:26:12 STATS: vdl.0 cache, locks:0
30.12 17:27:12 STATS: vdl.0 cache, locks:0
30.12 17:28:12 STATS: vdl.0 cache, locks:0
30.12 17:29:12 STATS: vdl.0 cache, locks:0
30.12 17:30:12 STATS: vdl.0 cache, locks:0
30.12 17:31:12 STATS: vdl.0 cache, locks:0
30.12 17:32:12 STATS: vdl.0 cache, locks:0
30.12 17:33:12 STATS: vdl.0 cache, locks:0
30.12 17:34:12 STATS: vdl.0 cache, locks:0
30.12 17:35:12 STATS: vdl.0 cache, locks:0
30.12 17:36:12 STATS: vdl.0 cache, locks:0
30.12 17:37:12 STATS: vdl.0 cache, locks:0
30.12 17:38:12 STATS: vdl.0 cache, locks:0
30.12 17:39:12 STATS: vdl.0 cache, locks:0
30.12 17:40:12 STATS: vdl.0 cache, locks:0
30.12 17:41:12 STATS: vdl.0 cache, locks:0
30.12 17:42:12 STATS: vdl.0 cache, locks:0
30.12 17:43:12 STATS: vdl.0 cache, locks:0
30.12 17:44:12 STATS: vdl.0 cache, locks:0
30.12 17:45:12 STATS: vdl.0 cache, locks:0
30.12 17:46:12 STATS: vdl.0 cache, locks:0
30.12 17:47:12 STATS: vdl.0 cache, locks:0
30.12 17:48:12 STATS: vdl.0 cache, locks:0
30.12 17:49:12 STATS: vdl.0 cache, locks:0
30.12 17:50:12 STATS: vdl.0 cache, locks:0
30.12 17:51:12 STATS: vdl.0 cache, locks:0
30.12 17:52:12 STATS: vdl.0 cache, locks:0
30.12 17:53:12 STATS: vdl.0 cache, locks:0
30.12 17:54:12 STATS: vdl.0 cache, locks:0
30.12 17:55:12 STATS: vdl.0 cache, locks:0
30.12 17:56:12 STATS: vdl.0 cache, locks:0
30.12 17:57:12 STATS: vdl.0 cache, locks:0
30.12 17:58:12 STATS: vdl.0 cache, locks:0
30.12 17:59:12 STATS: vdl.0 cache, locks:0
