03.01 15:00:09 STATS: vdl.0 cache, locks:0
03.01 15:01:09 STATS: vdl.0 cache, locks:0
03.01 15:02:09 STATS: vdl.0 cache, locks:0
03.01 15:03:09 STATS: vdl.0 cache, locks:0
03.01 15:04:09 STATS: vdl.0 cache, locks:0
03.01 15:05:09 STATS: vdl.0 cache, locks:0
03.01 15:06:09 STATS: vdl.0 cache, locks:0
03.01 15:07:09 STATS: vdl.0 cache, locks:0
03.01 15:08:09 STATS: vdl.0 cache, locks:0
03.01 15:09:09 STATS: vdl.0 cache, locks:0
03.01 15:10:09 STATS: vdl.0 cache, locks:0
03.01 15:11:09 STATS: vdl.0 cache, locks:0
03.01 15:12:09 STATS: vdl.0 cache, locks:0
03.01 15:13:09 STATS: vdl.0 cache, locks:0
03.01 15:14:09 STATS: vdl.0 cache, locks:0
03.01 15:15:09 STATS: vdl.0 cache, locks:0
03.01 15:16:09 STATS: vdl.0 cache, locks:0
03.01 15:17:09 STATS: vdl.0 cache, locks:0
03.01 15:18:09 STATS: vdl.0 cache, locks:0
03.01 15:19:09 STATS: vdl.0 cache, locks:0
03.01 15:20:09 STATS: vdl.0 cache, locks:0
03.01 15:21:09 STATS: vdl.0 cache, locks:0
03.01 15:22:09 STATS: vdl.0 cache, locks:0
03.01 15:23:10 STATS: vdl.0 cache, locks:0
03.01 15:24:10 STATS: vdl.0 cache, locks:0
03.01 15:25:10 STATS: vdl.0 cache, locks:0
03.01 15:26:10 STATS: vdl.0 cache, locks:0
03.01 15:27:10 STATS: vdl.0 cache, locks:0
03.01 15:28:10 STATS: vdl.0 cache, locks:0
03.01 15:29:10 STATS: vdl.0 cache, locks:0
03.01 15:30:10 STATS: vdl.0 cache, locks:0
03.01 15:31:10 STATS: vdl.0 cache, locks:0
03.01 15:32:10 STATS: vdl.0 cache, locks:0
03.01 15:33:10 STATS: vdl.0 cache, locks:0
03.01 15:34:10 STATS: vdl.0 cache, locks:0
03.01 15:35:10 STATS: vdl.0 cache, locks:0
03.01 15:36:10 STATS: vdl.0 cache, locks:0
03.01 15:37:10 STATS: vdl.0 cache, locks:0
03.01 15:38:10 STATS: vdl.0 cache, locks:0
03.01 15:39:10 STATS: vdl.0 cache, locks:0
03.01 15:40:10 STATS: vdl.0 cache, locks:0
03.01 15:41:10 STATS: vdl.0 cache, locks:0
03.01 15:42:10 STATS: vdl.0 cache, locks:0
03.01 15:43:10 STATS: vdl.0 cache, locks:0
03.01 15:44:10 STATS: vdl.0 cache, locks:0
03.01 15:45:10 STATS: vdl.0 cache, locks:0
03.01 15:46:10 STATS: vdl.0 cache, locks:0
03.01 15:47:10 STATS: vdl.0 cache, locks:0
03.01 15:48:10 STATS: vdl.0 cache, locks:0
03.01 15:49:10 STATS: vdl.0 cache, locks:0
03.01 15:50:10 STATS: vdl.0 cache, locks:0
03.01 15:51:10 STATS: vdl.0 cache, locks:0
03.01 15:52:10 STATS: vdl.0 cache, locks:0
03.01 15:53:10 STATS: vdl.0 cache, locks:0
03.01 15:54:10 STATS: vdl.0 cache, locks:0
03.01 15:55:10 STATS: vdl.0 cache, locks:0
03.01 15:56:10 STATS: vdl.0 cache, locks:0
03.01 15:57:10 STATS: vdl.0 cache, locks:0
03.01 15:58:10 STATS: vdl.0 cache, locks:0
03.01 15:59:10 STATS: vdl.0 cache, locks:0
